relative_time,ph_7.6,ph_7.6,ph_8.2,ph_7.6,ph_8.2,ph_8.2,
897358.2053,7.527615967,7.548527832,8.005294189,7.305058594,7.991501465,7.898962402,
897418.2052,7.531888428,7.554936523,8.005294189,7.306126709,7.991501465,7.898962402,
897478.205,7.536160889,7.5602771,8.005294189,7.307194824,7.991501465,7.898962402,
897538.2049,7.54043335,7.565617676,8.005294189,7.309331055,7.99256958,7.900030518,
897598.2048,7.544705811,7.570958252,8.004226074,7.31039917,7.99256958,7.898962402,
897658.2047,7.548978271,7.576298828,8.004226074,7.3125354,7.99256958,7.900030518,
897718.2046,7.552182617,7.581639404,8.003157959,7.314671631,7.99256958,7.900030518,
897778.2044,7.555386963,7.585911865,8.003157959,7.315739746,7.991501465,7.898962402,
897838.2043,7.558591309,7.590184326,8.003157959,7.316807861,7.991501465,7.900030518,
897898.2042,7.563931885,7.594456787,8.003157959,7.317875977,7.991501465,7.898962402,
897958.2041,7.56713623,7.598729248,8.002089844,7.318944092,7.991501465,7.898962402,
898018.204,7.570340576,7.604069824,8.002089844,7.321080322,7.991501465,7.898962402,
898078.2038,7.574613037,7.608342285,8.002089844,7.322148438,7.991501465,7.898962402,
898138.2037,7.576749268,7.610478516,8.001021729,7.323216553,7.991501465,7.898962402,
898198.2036,7.579953613,7.614750977,8.001021729,7.324284668,7.99043335,7.897894287,
898258.2035,7.583157959,7.617955322,8.001021729,7.325352783,7.99043335,7.897894287,
898318.2034,7.586362305,7.622227783,8.001021729,7.326420898,7.99043335,7.897894287,
898378.2032,7.588498535,7.625432129,7.999953613,7.327489014,7.989365234,7.897894287,
898438.2031,7.591702881,7.628636475,7.999953613,7.328557129,7.989365234,7.896826172,
898498.203,7.594907227,7.63184082,7.999953613,7.329625244,7.989365234,7.896826172,
898558.2029,7.597043457,7.636113281,7.999953613,7.330693359,7.989365234,7.896826172,
898618.2028,7.600247803,7.639317627,7.998885498,7.331761475,7.989365234,7.895758057,
898678.2026,7.603452148,7.643590088,7.998885498,7.33282959,7.988297119,7.895758057,
898738.2025,7.605588379,7.646794434,7.998885498,7.333897705,7.988297119,7.895758057,
898798.2024,7.608792725,7.649998779,7.997817383,7.33496582,7.988297119,7.894689941,
898858.2023,7.60986084,7.653203125,7.997817383,7.336033936,7.988297119,7.894689941,
898918.2022,7.61199707,7.657475586,7.997817383,7.337102051,7.987229004,7.894689941,
898978.202,7.615201416,7.661748047,7.997817383,7.338170166,7.987229004,7.893621826,
899038.2019,7.618405762,7.664952393,7.996749268,7.339238281,7.987229004,7.893621826,
899098.2018,7.620541992,7.667088623,7.996749268,7.340306396,7.986160889,7.893621826,
899158.2017,7.623746338,7.670292969,7.996749268,7.342442627,7.986160889,7.893621826,
899218.2016,7.625882568,7.673497314,7.996749268,7.343510742,7.986160889,7.892553711,
899278.2014,7.628018799,7.67670166,7.995681152,7.344578857,7.986160889,7.892553711,
899338.2013,7.631223145,7.643590088,7.995681152,7.345646973,7.985092773,7.892553711,
899398.2012,7.633359375,7.624364014,7.994613037,7.346715088,7.985092773,7.892553711,
899458.2011,7.636563721,7.605137939,7.994613037,7.347783203,7.985092773,7.891485596,
899518.201,7.638699951,7.5602771,7.994613037,7.348851318,7.985092773,7.891485596,
899578.2008,7.641904297,7.496190186,7.993544922,7.349919434,7.984024658,7.89041748,
899638.2007,7.644040527,7.438511963,7.993544922,7.350987549,7.984024658,7.89041748,
899698.2006,7.647244873,7.357335205,7.993544922,7.352055664,7.984024658,7.89041748,
899758.2005,7.649381104,7.278294678,7.993544922,7.354191895,7.982956543,7.889349365,
899818.2004,7.651517334,7.214207764,7.992476807,7.354191895,7.981888428,7.88828125,
899878.2002,7.655789795,7.164006348,7.993544922,7.35526001,7.982956543,7.88828125,
899938.2001,7.658994141,7.125554199,7.993544922,7.356328125,7.982956543,7.88828125,
899998.2,7.662198486,7.094578857,7.994613037,7.358464355,7.984024658,7.88828125,
900058.1999,7.667539063,7.070012207,7.996749268,7.360600586,7.985092773,7.889349365,
900118.1998,7.673947754,7.050786133,7.997817383,7.364873047,7.987229004,7.89041748,
900178.1996,7.680356445,7.03796875,7.999953613,7.369145508,7.99043335,7.892553711,
900238.1995,7.683560791,7.026219482,7.999953613,7.371281738,7.991501465,7.892553711,
900298.1994,7.686765137,7.017674561,7.999953613,7.373417969,7.99256958,7.892553711,
900358.1993,7.689969482,7.012333984,7.999953613,7.374486084,7.99256958,7.893621826,
900418.1992,7.692105713,7.006993408,7.998885498,7.375554199,7.99256958,7.894689941,
900478.199,7.620541992,7.004857178,7.998885498,7.376622314,7.99256958,7.893621826,
900538.1989,7.187955322,7.004857178,7.998885498,7.37769043,7.99256958,7.894689941,
900598.1988,6.970059814,7.005925293,7.997817383,7.378758545,7.99256958,7.894689941,
900658.1987,6.874997559,7.008061523,7.997817383,7.380894775,7.99256958,7.894689941,
900718.1986,6.819455566,7.011265869,7.997817383,7.381962891,7.99256958,7.894689941,
900778.1984,6.782071533,7.016606445,7.997817383,7.383031006,7.99256958,7.894689941,
900838.1983,6.758572998,7.020878906,7.996749268,7.384099121,7.99256958,7.894689941,
900898.1982,6.7446875,7.027287598,7.996749268,7.385167236,7.99256958,7.894689941,
900958.1981,6.734006348,7.033696289,7.995681152,7.386235352,7.99256958,7.893621826,
901018.198,6.727597656,7.04010498,7.995681152,7.387303467,7.991501465,7.893621826,
901078.1978,6.723325195,7.047581787,7.995681152,7.388371582,7.991501465,7.893621826,
901138.1977,6.72012085,7.056126709,7.994613037,7.389439697,7.991501465,7.892553711,
901198.1976,6.719052734,7.064671631,7.993544922,7.389439697,7.99043335,7.892553711,
901258.1975,6.717984619,7.074284668,7.993544922,7.391575928,7.99043335,7.892553711,
901318.1974,6.719052734,7.08282959,7.993544922,7.391575928,7.99043335,7.892553711,
901378.1972,6.72012085,7.092442627,7.993544922,7.392644043,7.99043335,7.891485596,
901438.1971,6.72225708,7.102055664,7.992476807,7.393712158,7.989365234,7.891485596,
901498.197,6.724393311,7.111668701,7.992476807,7.395848389,7.989365234,7.891485596,
901558.1969,6.727597656,7.121281738,7.992476807,7.396916504,7.989365234,7.891485596,
901618.1968,6.730802002,7.131962891,7.992476807,7.396916504,7.989365234,7.891485596,
901678.1966,6.735074463,7.141575928,7.991408691,7.399052734,7.988297119,7.89041748,
901738.1965,6.739346924,7.151188965,7.991408691,7.399052734,7.988297119,7.89041748,
901798.1964,6.743619385,7.161870117,7.991408691,7.40012085,7.988297119,7.89041748,
901858.1963,6.748959961,7.17255127,7.991408691,7.401188965,7.988297119,7.889349365,
901918.1962,6.753232422,7.183232422,7.990340576,7.401188965,7.987229004,7.889349365,
901978.196,6.758572998,7.192845459,7.990340576,7.40225708,7.987229004,7.88828125,
902038.1959,6.764981689,7.203526611,7.990340576,7.403325195,7.987229004,7.88828125,
902098.1958,6.770322266,7.213139648,7.990340576,7.404393311,7.987229004,7.88828125,
902158.1957,6.776730957,7.223820801,7.989272461,7.405461426,7.987229004,7.88828125,
902218.1956,6.783139648,7.234501953,7.989272461,7.406529541,7.986160889,7.88828125,
902278.1954,6.78954834,7.245183105,7.989272461,7.407597656,7.986160889,7.887213135,
902338.1953,6.794888916,7.253728027,7.989272461,7.408665771,7.986160889,7.887213135,
902398.1952,6.802365723,7.263341064,7.989272461,7.409733887,7.985092773,7.887213135,
902458.1951,6.808774414,7.274022217,7.988204346,7.410802002,7.985092773,7.88614502,
902518.195,6.816251221,7.283635254,7.988204346,7.411870117,7.985092773,7.88614502,
902578.1948,6.823728027,7.293248291,7.988204346,7.412938232,7.984024658,7.885076904,
902638.1947,6.829068604,7.302861328,7.988204346,7.412938232,7.984024658,7.885076904,
902698.1946,6.83654541,7.310338135,7.98713623,7.412938232,7.982956543,7.884008789,
902758.1945,6.844022217,7.319951172,7.98713623,7.414006348,7.982956543,7.884008789,
902818.1944,6.852567139,7.330632324,7.988204346,7.415074463,7.984024658,7.884008789,
902878.1942,6.860043945,7.341313477,7.988204346,7.417210693,7.984024658,7.884008789,
902938.1941,6.869656982,7.350926514,7.989272461,7.419346924,7.985092773,7.884008789,
902998.194,6.880338135,7.361607666,7.990340576,7.423619385,7.987229004,7.88614502,
903058.1939,6.892087402,7.372288818,7.992476807,7.427891846,7.99043335,7.88828125,
903118.1938,6.900632324,7.38083374,7.993544922,7.430028076,7.99256958,7.889349365,
903178.1936,6.909177246,7.390446777,7.993544922,7.431096191,7.99256958,7.889349365,
903238.1935,6.916654053,7.398991699,7.992476807,7.433232422,7.993637695,7.89041748,
903298.1934,6.925198975,7.406468506,7.992476807,7.434300537,7.993637695,7.89041748,
903358.1933,6.932675781,7.413945313,7.992476807,7.435368652,7.993637695,7.89041748,
903418.1932,6.940152588,7.421422119,7.991408691,7.436436768,7.993637695,7.89041748,
903478.193,6.947629395,7.428898926,7.991408691,7.437504883,7.993637695,7.89041748,
903538.1929,6.955106201,7.436375732,7.991408691,7.437504883,7.99256958,7.89041748,
903598.1928,6.962583008,7.444920654,7.990340576,7.438572998,7.993637695,7.89041748,
903658.1927,6.970059814,7.451329346,7.990340576,7.439641113,7.993637695,7.89041748,
903718.1926,6.978604736,7.458806152,7.990340576,7.439641113,7.99256958,7.889349365,
903778.1924,6.986081543,7.466282959,7.989272461,7.440709229,7.99256958,7.889349365,
903838.1923,6.99355835,7.47269165,7.989272461,7.441777344,7.99256958,7.889349365,
903898.1922,7.001035156,7.480168457,7.989272461,7.442845459,7.99256958,7.889349365,
903958.1921,7.008511963,7.486577148,7.989272461,7.443913574,7.99256958,7.889349365,
904018.192,7.014920654,7.491917725,7.988204346,7.444981689,7.991501465,7.88828125,
904078.1918,7.022397461,7.499394531,7.988204346,7.446049805,7.991501465,7.88828125,
904138.1917,7.030942383,7.505803223,7.988204346,7.446049805,7.991501465,7.88828125,
904198.1916,7.038419189,7.512211914,7.98713623,7.44711792,7.99043335,7.88828125,
904258.1915,7.045895996,7.518620605,7.98713623,7.448186035,7.99043335,7.88828125,
904318.1914,7.053372803,7.523961182,7.98713623,7.44925415,7.99043335,7.887213135,
904378.1912,7.060849609,7.529301758,7.98713623,7.450322266,7.989365234,7.887213135,
904438.1911,7.067258301,7.534642334,7.986068115,7.450322266,7.989365234,7.88614502,
904498.191,7.074735107,7.53998291,7.986068115,7.451390381,7.989365234,7.88614502,
904558.1909,7.083280029,7.545323486,7.986068115,7.452458496,7.988297119,7.88614502,
904618.1908,7.091824951,7.551732178,7.986068115,7.453526611,7.988297119,7.88614502,
904678.1906,7.098233643,7.557072754,7.985,7.453526611,7.988297119,7.885076904,
904738.1905,7.105710449,7.561345215,7.985,7.454594727,7.988297119,7.885076904,
904798.1904,7.113187256,7.566685791,7.985,7.455662842,7.988297119,7.885076904,
904858.1903,7.119595947,7.572026367,7.985,7.456730957,7.987229004,7.884008789,
904918.1902,7.127072754,7.576298828,7.983931885,7.456730957,7.987229004,7.884008789,
904978.19,7.134549561,7.581639404,7.983931885,7.457799072,7.987229004,7.882940674,
905038.1899,7.142026367,7.585911865,7.983931885,7.457799072,7.986160889,7.882940674,
905098.1898,7.149503174,7.590184326,7.983931885,7.458867188,7.986160889,7.882940674,
905158.1897,7.15697998,7.595524902,7.98286377,7.459935303,7.986160889,7.881872559,
905218.1896,7.164456787,7.598729248,7.98286377,7.459935303,7.986160889,7.881872559,
905278.1894,7.170865479,7.604069824,7.98286377,7.461003418,7.985092773,7.881872559,
905338.1893,7.17727417,7.60727417,7.98286377,7.462071533,7.985092773,7.880804443,
905398.1892,7.184750977,7.611546631,7.98286377,7.462071533,7.985092773,7.880804443,
905458.1891,7.193295898,7.614750977,7.98286377,7.463139648,7.985092773,7.880804443,
905518.189,7.198636475,7.617955322,7.981795654,7.463139648,7.982956543,7.879736328,
905578.1888,7.207181396,7.622227783,7.981795654,7.464207764,7.984024658,7.879736328,
905638.1887,7.214658203,7.626500244,7.98286377,7.466343994,7.985092773,7.879736328,
905698.1886,7.22213501,7.63184082,7.98286377,7.467412109,7.985092773,7.879736328,
905758.1885,7.230679932,7.636113281,7.983931885,7.46954834,7.986160889,7.879736328,
905818.1884,7.240292969,7.641453857,7.985,7.472752686,7.988297119,7.880804443,
905878.1882,7.252042236,7.647862549,7.98713623,7.477025146,7.991501465,7.882940674,
905938.1881,7.260587158,7.653203125,7.988204346,7.479161377,7.99256958,7.884008789,
905998.188,7.268063965,7.657475586,7.988204346,7.481297607,7.993637695,7.885076904,
906058.1879,7.274472656,7.661748047,7.98713623,7.482365723,7.993637695,7.885076904,
906118.1878,7.280881348,7.664952393,7.98713623,7.482365723,7.994705811,7.88614502,
906178.1876,7.287290039,7.668156738,7.98713623,7.484501953,7.994705811,7.885076904,
906238.1875,7.29369873,7.671361084,7.986068115,7.484501953,7.994705811,7.88614502,
906298.1874,7.300107422,7.67456543,7.986068115,7.485570068,7.993637695,7.88614502,
906358.1873,7.306516113,7.678837891,7.986068115,7.486638184,7.993637695,7.88614502,
906418.1872,7.311856689,7.647862549,7.985,7.487706299,7.993637695,7.885076904,
906478.187,7.317197266,7.626500244,7.985,7.487706299,7.993637695,7.885076904,
906538.1869,7.323605957,7.606206055,7.985,7.488774414,7.993637695,7.885076904,
906598.1868,7.328946533,7.5602771,7.985,7.489842529,7.993637695,7.885076904,
906658.1867,7.334287109,7.498326416,7.983931885,7.489842529,7.993637695,7.885076904,
906718.1866,7.339627686,7.447056885,7.983931885,7.490910645,7.99256958,7.885076904,
906778.1864,7.346036377,7.361607666,7.983931885,7.49197876,7.99256958,7.884008789,
906838.1863,7.352445068,7.287907715,7.983931885,7.493046875,7.99256958,7.884008789,
906898.1862,7.357785645,7.222752686,7.98286377,7.493046875,7.99256958,7.884008789,
906958.1861,7.363126221,7.173619385,7.98286377,7.493046875,7.991501465,7.884008789,
907018.186,7.368466797,7.131962891,7.98286377,7.49411499,7.991501465,7.884008789,
907078.1858,7.373807373,7.098851318,7.98286377,7.495183105,7.991501465,7.882940674,
907138.1857,7.379147949,7.072148438,7.98286377,7.496251221,7.991501465,7.882940674,
907198.1856,7.384488525,7.050786133,7.981795654,7.497319336,7.99043335,7.882940674,
907258.1855,7.389829102,7.036900635,7.981795654,7.497319336,7.99043335,7.881872559,
907318.1854,7.395169678,7.025151367,7.981795654,7.498387451,7.99043335,7.881872559,
907378.1852,7.400510254,7.017674561,7.981795654,7.498387451,7.99043335,7.881872559,
907438.1851,7.40585083,7.011265869,7.980727539,7.499455566,7.989365234,7.880804443,
907498.185,7.411191406,7.006993408,7.980727539,7.499455566,7.989365234,7.880804443,
907558.1849,7.416531982,7.003789063,7.980727539,7.500523682,7.988297119,7.879736328,
907618.1848,7.420804443,7.002720947,7.979659424,7.501591797,7.988297119,7.879736328,
907678.1846,7.42614502,7.003789063,7.979659424,7.501591797,7.988297119,7.879736328,
907738.1845,7.431485596,7.005925293,7.979659424,7.502659912,7.988297119,7.879736328,
907798.1844,7.436826172,7.010197754,7.979659424,7.502659912,7.987229004,7.879736328,
907858.1843,7.440030518,7.014470215,7.979659424,7.503728027,7.987229004,7.878668213,
907918.1842,7.445371094,7.019810791,7.978591309,7.503728027,7.987229004,7.878668213,
907978.184,7.449643555,7.026219482,7.978591309,7.504796143,7.986160889,7.877600098,
908038.1839,7.454984131,7.031560059,7.978591309,7.505864258,7.986160889,7.877600098,
908098.1838,7.460324707,7.03796875,7.978591309,7.506932373,7.986160889,7.876531982,
908158.1837,7.464597168,7.046513672,7.977523193,7.506932373,7.986160889,7.877600098,
908218.1836,7.468869629,7.055058594,7.977523193,7.508000488,7.985092773,7.876531982,
908278.1834,7.47314209,7.061467285,7.977523193,7.509068604,7.985092773,7.875463867,
908338.1833,7.477414551,7.070012207,7.977523193,7.509068604,7.985092773,7.875463867,
908398.1832,7.481687012,7.078557129,7.976455078,7.508000488,7.982956543,7.873327637,
908458.1831,7.487027588,7.088170166,7.976455078,7.508000488,7.982956543,7.874395752,
908518.183,7.492368164,7.097783203,7.977523193,7.509068604,7.984024658,7.874395752,
908578.1828,7.499844971,7.109532471,7.977523193,7.511204834,7.985092773,7.875463867,
908638.1827,7.506253662,7.121281738,7.978591309,7.512272949,7.986160889,7.875463867,
908698.1826,7.514798584,7.134099121,7.979659424,7.515477295,7.989365234,7.876531982,
908758.1825,7.522275391,7.146916504,7.981795654,7.519749756,7.99256958,7.879736328,
908818.1824,7.527615967,7.156529541,7.98286377,7.521885986,7.993637695,7.880804443,
908878.1822,7.531888428,7.168278809,7.98286377,7.522954102,7.994705811,7.880804443,
908938.1821,7.537229004,7.177891846,7.981795654,7.524022217,7.994705811,7.880804443,
908998.182,7.54043335,7.188572998,7.981795654,7.525090332,7.994705811,7.881872559,
909058.1819,7.543637695,7.19711792,7.981795654,7.526158447,7.994705811,7.881872559,
909118.1818,7.547910156,7.207799072,7.981795654,7.527226563,7.994705811,7.881872559,
909178.1816,7.551114502,7.218480225,7.980727539,7.528294678,7.994705811,7.881872559,
909238.1815,7.555386963,7.228093262,7.980727539,7.529362793,7.994705811,7.881872559,
909298.1814,7.559659424,7.238774414,7.980727539,7.530430908,7.994705811,7.881872559,
909358.1813,7.563931885,7.248387451,7.979659424,7.530430908,7.994705811,7.881872559,
909418.1812,7.568204346,7.258000488,7.979659424,7.531499023,7.994705811,7.881872559,
909478.181,7.571408691,7.267613525,7.979659424,7.531499023,7.993637695,7.881872559,
909538.1809,7.574613037,7.277226563,7.978591309,7.532567139,7.993637695,7.880804443,
909598.1808,7.577817383,7.287907715,7.978591309,7.533635254,7.993637695,7.880804443,
909658.1807,7.581021729,7.296452637,7.978591309,7.533635254,7.993637695,7.880804443,
909718.1806,7.584226074,7.306065674,7.978591309,7.534703369,7.993637695,7.880804443,
909778.1804,7.58743042,7.314610596,7.978591309,7.534703369,7.99256958,7.880804443,
909838.1803,7.590634766,7.323155518,7.977523193,7.535771484,7.99256958,7.880804443,
909898.1802,7.593839111,7.332768555,7.977523193,7.535771484,7.99256958,7.879736328,
909958.1801,7.595975342,7.342381592,7.977523193,7.535771484,7.991501465,7.879736328,
910018.18,7.599179688,7.350926514,7.976455078,7.535771484,7.991501465,7.879736328,
910078.1798,7.602384033,7.360539551,7.976455078,7.5368396,7.991501465,7.878668213,
910138.1797,7.605588379,7.369084473,7.976455078,7.5368396,7.991501465,7.878668213,
910198.1796,7.607724609,7.377629395,7.976455078,7.5368396,7.991501465,7.878668213,
910258.1795,7.60986084,7.386174316,7.975386963,7.537907715,7.99043335,7.878668213,
910318.1794,7.61199707,7.394719238,7.975386963,7.537907715,7.99043335,7.877600098,
910378.1792,7.614133301,7.402196045,7.975386963,7.53897583,7.99043335,7.877600098,
910438.1791,7.617337646,7.409672852,7.975386963,7.540043945,7.99043335,7.877600098,
910498.179,7.620541992,7.417149658,7.974318848,7.541112061,7.989365234,7.877600098,
910558.1789,7.623746338,7.424626465,7.974318848,7.541112061,7.989365234,7.877600098,
910618.1788,7.625882568,7.432103271,7.974318848,7.542180176,7.989365234,7.876531982,
910678.1786,7.628018799,7.438511963,7.974318848,7.542180176,7.988297119,7.875463867,
910738.1785,7.631223145,7.447056885,7.973250732,7.542180176,7.988297119,7.875463867,
910798.1784,7.633359375,7.453465576,7.973250732,7.543248291,7.987229004,7.875463867,
910858.1783,7.635495605,7.460942383,7.973250732,7.543248291,7.987229004,7.874395752,
910918.1782,7.638699951,7.468419189,7.973250732,7.544316406,7.987229004,7.874395752,
910978.178,7.640836182,7.474827881,7.973250732,7.544316406,7.987229004,7.873327637,
911038.1779,7.644040527,7.481236572,7.972182617,7.545384521,7.986160889,7.873327637,
911098.1778,7.646176758,7.487645264,7.972182617,7.546452637,7.986160889,7.872259521,
911158.1777,7.648312988,7.49512207,7.972182617,7.546452637,7.986160889,7.872259521,
911218.1776,7.650449219,7.500462646,7.972182617,7.545384521,7.985092773,7.871191406,
911278.1774,7.652585449,7.506871338,7.971114502,7.545384521,7.984024658,7.870123291,
911338.1773,7.65685791,7.514348145,7.972182617,7.546452637,7.985092773,7.870123291,
911398.1772,7.661130371,7.520756836,7.972182617,7.548588867,7.986160889,7.871191406,
911458.1771,7.664334717,7.527165527,7.973250732,7.549656982,7.987229004,7.871191406,
911518.177,7.670743408,7.533574219,7.974318848,7.550725098,7.987229004,7.871191406,
911578.1768,7.678220215,7.543187256,7.976455078,7.556065674,7.99256958,7.875463867,
911638.1767,7.683560791,7.550664063,7.977523193,7.558201904,7.994705811,7.876531982,
911698.1766,7.686765137,7.557072754,7.977523193,7.560338135,7.995773926,7.877600098,
911758.1765,7.688901367,7.56241333,7.977523193,7.560338135,7.995773926,7.878668213,
911818.1764,7.691037598,7.567753906,7.977523193,7.560338135,7.995773926,7.878668213,
911878.1762,7.691037598,7.572026367,7.976455078,7.56140625,7.995773926,7.878668213,
911938.1761,7.410123291,7.577366943,7.976455078,7.56140625,7.995773926,7.878668213,
911998.176,7.037351074,7.58270752,7.976455078,7.562474365,7.995773926,7.878668213,
912058.1759,6.897427979,7.588048096,7.975386963,7.56354248,7.995773926,7.878668213,
912118.1758,6.829068604,7.591252441,7.975386963,7.564610596,7.995773926,7.878668213,
912178.1756,6.787412109,7.595524902,7.975386963,7.565678711,7.994705811,7.878668213,
912238.1755,6.762845459,7.599797363,7.974318848,7.565678711,7.994705811,7.878668213,
912298.1754,6.74682373,7.604069824,7.974318848,7.565678711,7.994705811,7.878668213,
912358.1753,6.736142578,7.608342285,7.974318848,7.566746826,7.994705811,7.878668213,
912418.1752,6.728665771,7.611546631,7.973250732,7.566746826,7.994705811,7.878668213,
912478.175,6.725461426,7.615819092,7.973250732,7.567814941,7.994705811,7.877600098,
912538.1749,6.723325195,7.620091553,7.973250732,7.568883057,7.993637695,7.877600098,
912598.1748,6.72225708,7.623295898,7.973250732,7.568883057,7.993637695,7.877600098,
912658.1747,6.721188965,7.627568359,7.972182617,7.568883057,7.993637695,7.876531982,
912718.1746,6.723325195,7.630772705,7.972182617,7.569951172,7.993637695,7.876531982,
912778.1744,6.724393311,7.635045166,7.972182617,7.569951172,7.993637695,7.876531982,
912838.1743,6.727597656,7.639317627,7.972182617,7.571019287,7.99256958,7.876531982,
912898.1742,6.729733887,7.642521973,7.972182617,7.571019287,7.99256958,7.876531982,
912958.1741,6.732938232,7.645726318,7.971114502,7.571019287,7.99256958,7.875463867,
913018.174,6.737210693,7.648930664,7.971114502,7.571019287,7.991501465,7.875463867,
913078.1738,6.740415039,7.653203125,7.971114502,7.572087402,7.991501465,7.874395752,
913138.1737,6.7446875,7.656407471,7.970046387,7.572087402,7.991501465,7.873327637,
913198.1736,6.750028076,7.659611816,7.970046387,7.572087402,7.99043335,7.873327637,
913258.1735,6.754300537,7.663884277,7.970046387,7.573155518,7.99043335,7.872259521,
913318.1734,6.759641113,7.667088623,7.970046387,7.573155518,7.99043335,7.872259521,
913378.1732,6.766049805,7.670292969,7.970046387,7.573155518,7.99043335,7.872259521,
913438.1731,6.771390381,7.673497314,7.968978271,7.573155518,7.989365234,7.872259521,
913498.173,6.776730957,7.67670166,7.968978271,7.574223633,7.989365234,7.871191406,
913558.1729,6.783139648,7.660679932,7.968978271,7.574223633,7.989365234,7.871191406,
913618.1728,6.788480225,7.62970459,7.968978271,7.575291748,7.989365234,7.871191406,
913678.1726,6.794888916,7.614750977,7.968978271,7.576359863,7.988297119,7.870123291,
913738.1725,6.801297607,7.580571289,7.967910156,7.576359863,7.988297119,7.870123291,
913798.1724,6.807706299,7.518620605,7.967910156,7.577427979,7.988297119,7.870123291,
913858.1723,6.815183105,7.469487305,7.967910156,7.577427979,7.988297119,7.869055176,
913918.1722,6.821591797,7.387242432,7.967910156,7.577427979,7.987229004,7.869055176,
913978.172,6.829068604,7.306065674,7.967910156,7.577427979,7.987229004,7.867987061,
914038.1719,6.835477295,7.237706299,7.966842041,7.576359863,7.985092773,7.866918945,
914098.1718,6.842954102,7.181096191,7.967910156,7.577427979,7.986160889,7.866918945,
914158.1717,6.851499023,7.138371582,7.967910156,7.578496094,7.987229004,7.867987061,
914218.1716,6.860043945,7.106328125,7.968978271,7.580632324,7.988297119,7.867987061,
914278.1714,6.869656982,7.079625244,7.970046387,7.582768555,7.989365234,7.869055176,
914338.1713,6.882474365,7.061467285,7.972182617,7.587041016,7.99256958,7.871191406,
914398.1712,6.892087402,7.044377441,7.973250732,7.589177246,7.994705811,7.872259521,
914458.1711,6.899564209,7.031560059,7.974318848,7.591313477,7.995773926,7.873327637,
914518.171,6.907041016,7.021947021,7.973250732,7.591313477,7.996842041,7.874395752,
914578.1708,6.914517822,7.014470215,7.973250732,7.592381592,7.996842041,7.875463867,
914638.1707,6.924130859,7.008061523,7.973250732,7.593449707,7.996842041,7.875463867,
914698.1706,6.931607666,7.004857178,7.972182617,7.593449707,7.996842041,7.875463867,
914758.1705,6.938016357,7.003789063,7.972182617,7.593449707,7.996842041,7.875463867,
914818.1704,6.945493164,7.003789063,7.972182617,7.594517822,7.996842041,7.875463867,
914878.1702,6.952969971,7.005925293,7.971114502,7.595585938,7.996842041,7.875463867,
914938.1701,6.960446777,7.009129639,7.971114502,7.595585938,7.996842041,7.875463867,
914998.17,6.967923584,7.014470215,7.971114502,7.595585938,7.996842041,7.875463867,
915058.1699,6.975400391,7.018742676,7.970046387,7.595585938,7.995773926,7.874395752,
915118.1698,6.983945313,7.025151367,7.970046387,7.595585938,7.995773926,7.874395752,
915178.1696,6.991422119,7.031560059,7.970046387,7.596654053,7.995773926,7.874395752,
915238.1695,6.998898926,7.03796875,7.970046387,7.596654053,7.995773926,7.874395752,
915298.1694,7.006375732,7.045445557,7.968978271,7.597722168,7.995773926,7.874395752,
915358.1693,7.013852539,7.053990479,7.968978271,7.597722168,7.994705811,7.874395752,
915418.1692,7.021329346,7.061467285,7.968978271,7.598790283,7.994705811,7.873327637,
915478.169,7.028806152,7.071080322,7.967910156,7.598790283,7.994705811,7.873327637,
915538.1689,7.036282959,7.079625244,7.967910156,7.598790283,7.993637695,7.872259521,
915598.1688,7.043759766,7.089238281,7.967910156,7.599858398,7.993637695,7.872259521,
915658.1687,7.051236572,7.098851318,7.967910156,7.599858398,7.993637695,7.872259521,
915718.1686,7.058713379,7.10739624,7.966842041,7.599858398,7.99256958,7.872259521,
915778.1684,7.066190186,7.117009277,7.966842041,7.600926514,7.99256958,7.871191406,
915838.1683,7.073666992,7.128758545,7.966842041,7.600926514,7.99256958,7.871191406,
915898.1682,7.081143799,7.138371582,7.966842041,7.600926514,7.99256958,7.870123291,
915958.1681,7.088620605,7.147984619,7.965773926,7.600926514,7.991501465,7.870123291,
916018.168,7.097165527,7.157597656,7.965773926,7.601994629,7.991501465,7.870123291,
916078.1678,7.103574219,7.168278809,7.965773926,7.601994629,7.991501465,7.869055176,
916138.1677,7.111051025,7.180028076,7.965773926,7.601994629,7.99043335,7.869055176,
916198.1676,7.118527832,7.189641113,7.965773926,7.603062744,7.99043335,7.869055176,
916258.1675,7.126004639,7.19925415,7.964705811,7.603062744,7.99043335,7.867987061,
916318.1674,7.133481445,7.209935303,7.964705811,7.604130859,7.99043335,7.867987061,
916378.1672,7.139890137,7.21954834,7.964705811,7.604130859,7.989365234,7.867987061,
916438.1671,7.147366943,7.230229492,7.964705811,7.604130859,7.989365234,7.866918945,
916498.167,7.15484375,7.240910645,7.964705811,7.604130859,7.989365234,7.866918945,
916558.1669,7.162320557,7.250523682,7.963637695,7.604130859,7.989365234,7.86585083,
916618.1668,7.168729248,7.260136719,7.963637695,7.604130859,7.988297119,7.86585083,
916678.1666,7.175137939,7.269749756,7.963637695,7.604130859,7.988297119,7.86585083,
916738.1665,7.182614746,7.280430908,7.963637695,7.605198975,7.988297119,7.864782715,
916798.1664,7.191159668,7.290043945,7.96256958,7.605198975,7.987229004,7.864782715,
